t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
2460,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2475,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2490,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2505,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2520,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2535,True,346.157,98.845,6.770,132.806,0.750,33.961,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2550,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2565,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2580,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2595,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2610,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2625,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2640,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2655,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2670,True,346.153,98.845,6.770,132.802,0.750,33.957,False,0.000,0.979,15.263,0.000,232.72,76.26,42.06,0.00,-0.75,1.0000,320.72333709,0.00000000
2685,True,344.189,98.895,6.770,132.852,0.750,33.957,False,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,320.72333709,0.00000000
2700,True,344.188,98.895,6.708,132.851,0.750,33.956,True,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2715,True,344.202,98.895,6.708,132.865,0.750,33.970,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2730,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2745,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2760,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2775,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2790,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2805,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2820,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2835,True,344.199,98.895,6.708,132.862,0.750,33.967,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2850,True,344.198,98.895,6.708,132.861,0.750,33.966,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2865,True,344.198,98.895,6.708,132.861,0.750,33.966,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2880,True,344.198,98.895,6.708,132.861,0.750,33.966,False,0.000,0.979,15.189,0.000,231.48,75.81,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2895,True,344.196,98.895,6.708,132.859,0.750,33.964,False,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2910,True,344.196,98.895,6.708,132.859,0.750,33.964,False,0.000,0.979,15.189,0.000,231.48,75.80,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2925,True,344.121,98.895,6.708,132.784,0.750,33.889,False,0.000,0.979,15.189,0.000,231.48,75.73,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2940,True,343.972,98.895,6.708,132.635,0.750,33.740,False,0.000,0.979,15.189,0.000,231.48,75.58,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2955,True,343.966,98.895,6.708,132.629,0.750,33.734,False,0.000,0.979,15.189,0.000,231.48,75.57,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2970,True,343.960,98.895,6.708,132.623,0.750,33.728,False,0.000,0.979,15.189,0.000,231.48,75.56,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
2985,True,344.213,98.289,6.708,132.017,0.750,33.728,False,0.000,0.979,15.190,0.000,231.50,75.79,41.76,0.00,-0.75,1.0000,57.82779706,0.00000000
3000,True,344.212,98.289,6.305,132.016,0.750,33.727,True,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3015,True,344.214,98.289,6.305,132.018,0.750,33.729,False,0.000,0.979,15.190,0.000,231.50,75.79,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3030,True,344.214,98.289,6.305,132.018,0.750,33.729,False,0.000,0.979,15.190,0.000,231.50,75.79,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3045,True,344.211,98.289,6.305,132.015,0.750,33.726,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3060,True,344.211,98.289,6.305,132.015,0.750,33.726,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3075,True,344.211,98.289,6.305,132.015,0.750,33.726,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3090,True,344.211,98.289,6.305,132.015,0.750,33.726,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3105,True,344.211,98.289,6.305,132.015,0.750,33.726,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3120,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3135,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3150,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3165,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3180,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3195,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3210,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3225,True,344.210,98.289,6.305,132.014,0.750,33.725,False,0.000,0.979,15.190,0.000,231.50,75.78,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3240,True,344.194,98.289,6.305,131.998,0.750,33.709,False,0.000,0.979,15.190,0.000,231.50,75.77,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3255,True,344.177,98.289,6.305,131.981,0.750,33.692,False,0.000,0.979,15.190,0.000,231.50,75.75,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3270,True,344.177,98.289,6.305,131.981,0.750,33.692,False,0.000,0.979,15.190,0.000,231.50,75.75,41.76,0.00,-0.75,1.0000,152.27936094,0.00000000
3285,True,343.217,97.863,6.305,131.555,0.750,33.692,False,0.000,0.979,15.152,0.000,230.87,75.54,41.61,0.00,-0.75,1.0000,152.27936094,0.00000000
3300,True,343.217,97.863,6.201,131.555,0.750,33.692,True,0.000,0.979,15.152,0.000,230.87,75.54,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3315,True,342.432,97.863,6.201,130.770,0.750,32.907,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3330,True,342.432,97.863,6.201,130.770,0.750,32.907,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3345,True,342.432,97.863,6.201,130.770,0.750,32.907,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3360,True,342.432,97.863,6.201,130.770,0.750,32.907,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3375,True,342.432,97.863,6.201,130.770,0.750,32.907,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3390,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3405,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3420,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3435,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3450,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3465,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3480,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3495,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3510,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3525,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3540,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3555,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3570,True,342.431,97.863,6.201,130.769,0.750,32.906,False,0.000,0.979,15.152,0.000,230.87,74.74,41.61,0.00,-0.75,0.0000,999.00000000,0.00000000
3585,True,341.412,97.758,6.201,130.664,-0.000,32.906,False,0.000,0.979,15.057,0.000,229.28,75.65,41.22,0.00,0.00,0.0000,999.00000000,0.00000000
3600,True,341.399,97.758,6.162,130.651,-0.000,32.893,True,0.000,0.979,15.057,0.000,229.28,75.64,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3615,True,343.205,97.758,6.162,132.457,-0.000,34.699,False,0.000,0.979,15.057,0.000,229.28,77.48,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3630,True,343.204,97.758,6.162,132.456,-0.000,34.698,False,0.000,0.979,15.057,0.000,229.28,77.47,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3645,True,343.204,97.758,6.162,132.456,-0.000,34.698,False,0.000,0.979,15.057,0.000,229.28,77.47,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3660,True,343.204,97.758,6.162,132.456,-0.000,34.698,False,0.000,0.979,15.057,0.000,229.28,77.47,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3675,True,343.204,97.758,6.162,132.456,-0.000,34.698,False,0.000,0.979,15.057,0.000,229.28,77.47,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3690,True,343.204,97.758,6.162,132.456,-0.000,34.698,False,0.000,0.979,15.057,0.000,229.28,77.47,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3705,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3720,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3735,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3750,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3765,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3780,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3795,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3810,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3825,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3840,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3855,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3870,True,343.189,97.758,6.162,132.441,-0.000,34.683,False,0.000,0.979,15.057,0.000,229.28,77.46,41.22,0.00,0.00,2.0000,21.49643859,210.46786904
3885,True,343.533,97.649,6.162,132.332,2.250,34.683,False,0.000,0.979,15.221,0.000,232.01,74.50,41.89,0.00,-2.25,2.0000,21.49643859,210.46786904
3900,True,343.529,97.649,6.129,132.328,2.250,34.679,True,0.000,0.979,15.221,0.000,232.01,74.49,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3915,True,341.664,97.649,6.129,130.463,2.250,32.814,False,0.000,0.979,15.221,0.000,232.01,72.60,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3930,True,341.665,97.649,6.129,130.464,2.250,32.815,False,0.000,0.979,15.221,0.000,232.01,72.60,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3945,True,341.665,97.649,6.129,130.464,2.250,32.815,False,0.000,0.979,15.221,0.000,232.01,72.60,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3960,True,341.648,97.649,6.129,130.447,2.250,32.798,False,0.000,0.979,15.221,0.000,232.01,72.58,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3975,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
3990,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4005,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4020,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4035,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4050,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4065,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4080,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4095,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4110,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4125,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4140,True,341.639,97.649,6.129,130.438,2.250,32.789,False,0.000,0.979,15.221,0.000,232.01,72.57,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4155,True,341.625,97.649,6.129,130.424,2.250,32.775,False,0.000,0.979,15.221,0.000,232.01,72.56,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4170,True,341.625,97.649,6.129,130.424,2.250,32.775,False,0.000,0.979,15.221,0.000,232.01,72.56,41.89,0.00,-2.25,1.0000,8.12289796,0.00000000
4185,True,342.955,98.192,6.129,130.967,0.000,32.775,False,0.000,0.979,15.114,0.000,230.24,76.03,41.45,0.00,-0.00,1.0000,8.12289796,0.00000000
4200,True,342.955,98.192,6.062,130.967,0.000,32.775,True,0.000,0.979,15.114,0.000,230.24,76.03,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4215,True,345.865,98.192,6.062,133.877,0.000,35.685,False,0.000,0.979,15.114,0.000,230.24,78.99,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4230,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4245,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4260,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4275,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4290,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4305,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4320,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4335,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4350,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4365,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4380,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4395,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4410,True,345.863,98.192,6.062,133.875,0.000,35.683,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4425,True,345.861,98.192,6.062,133.873,0.000,35.681,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4440,True,345.861,98.192,6.062,133.873,0.000,35.681,False,0.000,0.979,15.114,0.000,230.24,78.98,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4455,True,345.845,98.192,6.062,133.857,0.000,35.665,False,0.000,0.979,15.114,0.000,230.24,78.97,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4470,True,345.830,98.192,6.062,133.842,0.000,35.650,False,0.000,0.979,15.114,0.000,230.24,78.95,41.45,0.00,-0.00,2.0000,27.26209830,147.35788571
4485,True,344.114,97.969,6.062,133.619,2.423,35.650,False,0.000,0.979,15.249,0.000,232.48,74.53,42.00,0.00,-2.42,2.0000,27.26209830,147.35788571
4500,True,344.108,97.969,6.045,133.613,2.423,35.644,True,0.000,0.979,15.249,0.000,232.48,74.53,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4515,True,341.900,97.969,6.045,131.405,2.423,33.436,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4530,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4545,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4560,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4575,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4590,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4605,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4620,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4635,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4650,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4665,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
4680,True,341.901,97.969,6.045,131.406,2.423,33.437,False,0.000,0.979,15.249,0.000,232.48,72.28,42.00,0.00,-2.42,1.0000,64.31618286,0.00000000
