t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
32865,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32880,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32895,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32910,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32925,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32940,True,411.999,113.090,6.172,181.625,2.674,68.535,False,0.000,0.971,20.568,0.000,247.00,107.39,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32955,True,412.005,113.090,6.172,181.631,2.674,68.541,False,0.000,0.971,20.568,0.000,247.00,107.40,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32970,True,412.005,113.090,6.172,181.631,2.674,68.541,False,0.000,0.971,20.568,0.000,247.00,107.40,63.80,0.00,-2.67,2.0000,1.61347762,29.19562656
32985,True,409.659,111.690,6.172,180.231,2.728,68.541,False,0.000,0.972,20.392,0.000,247.00,105.75,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33000,True,409.662,111.690,6.172,180.234,2.728,68.544,False,0.000,0.972,20.392,0.000,247.00,105.75,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33015,True,410.506,111.690,6.172,181.078,2.728,69.388,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33030,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33045,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33060,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33075,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33090,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33105,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33120,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33135,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33150,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33165,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33180,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33195,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33210,True,410.505,111.690,6.172,181.077,2.728,69.387,False,0.000,0.971,20.392,0.000,247.00,106.61,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33225,True,410.518,111.690,6.172,181.090,2.728,69.400,False,0.000,0.971,20.392,0.000,247.00,106.63,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33240,True,410.518,111.690,6.172,181.090,2.728,69.400,False,0.000,0.971,20.392,0.000,247.00,106.63,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33255,True,410.525,111.690,6.172,181.097,2.728,69.407,False,0.000,0.971,20.392,0.000,247.00,106.63,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33270,True,410.532,111.690,6.172,181.104,2.728,69.414,False,0.000,0.971,20.392,0.000,247.00,106.64,63.08,0.00,-2.73,2.0000,1.61347762,29.19562656
33285,True,418.067,117.310,6.172,186.724,2.475,69.414,False,0.000,0.971,21.209,0.000,247.00,110.93,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33300,True,418.060,117.310,6.172,186.717,2.475,69.407,False,0.000,0.971,21.209,0.000,247.00,110.92,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33315,True,418.214,117.310,6.172,186.871,2.475,69.561,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33330,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33345,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33360,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33375,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33390,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33405,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33420,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33435,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33450,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33465,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33480,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33495,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33510,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33525,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33540,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33555,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33570,True,418.213,117.310,6.172,186.870,2.475,69.560,False,0.000,0.971,21.209,0.000,247.00,111.08,66.43,0.00,-2.47,2.0000,1.61347762,29.19562656
33585,True,415.759,116.060,6.172,185.620,2.544,69.560,False,0.000,0.971,20.985,0.000,247.00,109.52,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33600,True,415.761,116.060,6.172,185.622,2.544,69.562,False,0.000,0.971,20.985,0.000,247.00,109.52,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33615,True,415.892,116.060,6.172,185.753,2.544,69.693,False,0.000,0.971,20.985,0.000,247.00,109.66,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33630,True,415.892,116.060,6.172,185.753,2.544,69.693,False,0.000,0.971,20.985,0.000,247.00,109.66,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33645,True,415.892,116.060,6.172,185.753,2.544,69.693,False,0.000,0.971,20.985,0.000,247.00,109.66,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33660,True,415.892,116.060,6.172,185.753,2.544,69.693,False,0.000,0.971,20.985,0.000,247.00,109.66,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33675,True,415.892,116.060,6.172,185.753,2.544,69.693,False,0.000,0.971,20.985,0.000,247.00,109.66,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33690,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33705,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33720,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33735,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33750,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33765,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33780,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33795,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33810,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33825,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33840,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33855,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33870,True,415.900,116.060,6.172,185.761,2.544,69.701,False,0.000,0.971,20.985,0.000,247.00,109.67,65.51,0.00,-2.54,2.0000,1.61347762,29.19562656
33885,True,416.318,115.760,6.172,185.461,2.528,69.701,False,0.000,0.971,21.039,0.000,247.00,109.85,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33900,True,416.317,115.760,6.172,185.460,2.528,69.700,False,0.000,0.971,21.039,0.000,247.00,109.85,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33915,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33930,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33945,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33960,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33975,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
33990,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34005,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34020,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34035,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34050,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34065,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34080,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34095,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34110,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34125,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34140,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34155,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34170,True,416.457,115.760,6.172,185.600,2.528,69.840,False,0.000,0.971,21.039,0.000,247.00,109.99,65.73,0.00,-2.53,2.0000,1.61347762,29.19562656
34185,True,417.106,115.860,6.172,185.700,2.504,69.840,False,0.000,0.971,21.116,0.000,247.00,110.33,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34200,True,417.103,115.860,6.172,185.697,2.504,69.837,False,0.000,0.971,21.116,0.000,247.00,110.33,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34215,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34230,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34245,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34260,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34275,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34290,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34305,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34320,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34335,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34350,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34365,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34380,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34395,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34410,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34425,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34440,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34455,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34470,True,417.253,115.860,6.172,185.847,2.504,69.987,False,0.000,0.971,21.116,0.000,247.00,110.48,66.05,0.00,-2.50,2.0000,1.61347762,29.19562656
34485,True,418.022,118.120,6.172,188.107,2.476,69.987,False,0.000,0.970,21.205,0.000,247.00,110.94,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34500,True,418.016,118.120,6.172,188.101,2.476,69.981,False,0.000,0.970,21.205,0.000,247.00,110.93,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34515,True,418.172,118.120,6.172,188.257,2.476,70.137,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34530,True,418.171,118.120,6.172,188.256,2.476,70.136,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34545,True,418.171,118.120,6.172,188.256,2.476,70.136,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34560,True,418.171,118.120,6.172,188.256,2.476,70.136,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34575,True,418.171,118.120,6.172,188.256,2.476,70.136,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34590,True,418.171,118.120,6.172,188.256,2.476,70.136,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34605,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34620,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34635,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34650,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34665,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34680,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34695,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34710,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34725,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34740,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34755,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34770,True,418.170,118.120,6.172,188.255,2.476,70.135,False,0.000,0.970,21.205,0.000,247.00,111.09,66.41,0.00,-2.48,2.0000,1.61347762,29.19562656
34785,True,418.638,117.350,6.172,187.485,2.458,70.135,False,0.000,0.970,21.265,0.000,247.00,111.29,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34800,True,418.638,117.350,6.172,187.485,2.458,70.135,False,0.000,0.970,21.265,0.000,247.00,111.29,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34815,True,418.776,117.350,6.172,187.623,2.458,70.273,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34830,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34845,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34860,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34875,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34890,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34905,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34920,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34935,True,418.781,117.350,6.172,187.628,2.458,70.278,False,0.000,0.970,21.265,0.000,247.00,111.43,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34950,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34965,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34980,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
34995,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
35010,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
35025,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
35040,True,418.786,117.350,6.172,187.633,2.458,70.283,False,0.000,0.970,21.265,0.000,247.00,111.44,66.66,0.00,-2.46,2.0000,1.61347762,29.19562656
