# file...... eplus_load.csv
# date...... Mon Jul 11 18:36:51 2022
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 04:05:00 PDT,+48989.991061,+15,+407.383+230.597j
2013-07-01 04:06:00 PDT,+48987.3550396,+15.0002298483,+407.26+230.519j
2013-07-01 04:07:00 PDT,+48987.3548925,+14.9998413352,+407.333+230.564j
2013-07-01 04:08:00 PDT,+48987.3548891,+14.9998324561,+407.416+230.607j
2013-07-01 04:09:00 PDT,+48987.3549647,+15,+407.288+230.513j
2013-07-01 04:10:00 PDT,+48987.3548336,+14.9996761387,+407.267+230.498j
2013-07-01 04:11:00 PDT,+48966.446104,+15.0000002519,+407.152+230.447j
2013-07-01 04:12:00 PDT,+48966.4461619,+15.0001124744,+407.173+230.423j
2013-07-01 04:13:00 PDT,+48966.4461935,+15.0002341399,+407.077+230.405j
2013-07-01 04:14:00 PDT,+48966.4460691,+14.9999264088,+407.304+230.52j
2013-07-01 04:15:00 PDT,+48966.4461551,+15.0001041718,+407.242+230.497j
2013-07-01 04:16:00 PDT,+48964.0002554,+15,+407.091+230.41j
2013-07-01 04:17:00 PDT,+48964.0002554,+15,+407.185+230.485j
2013-07-01 04:18:00 PDT,+48964.0002554,+15,+407.286+230.529j
2013-07-01 04:19:00 PDT,+48964.0002554,+15,+407.246+230.539j
2013-07-01 04:20:00 PDT,+48964.0002554,+15.0000000001,+407.338+230.547j
2013-07-01 04:21:00 PDT,+48961.5551237,+15.0000745777,+407.206+230.515j
2013-07-01 04:22:00 PDT,+48961.5550845,+15,+407.243+230.522j
2013-07-01 04:23:00 PDT,+48961.5550845,+14.9999999818,+407.195+230.424j
2013-07-01 04:24:00 PDT,+48961.5550845,+15,+407.102+230.41j
2013-07-01 04:25:00 PDT,+48961.5550845,+15,+407.494+230.65j
2013-07-01 04:26:00 PDT,+48959.1100125,+15,+407.442+230.628j
2013-07-01 04:27:00 PDT,+48959.1100125,+15,+407.393+230.607j
2013-07-01 04:28:00 PDT,+48959.1098806,+14.9995502121,+407.369+230.569j
2013-07-01 04:29:00 PDT,+48959.1100125,+15,+407.242+230.527j
2013-07-01 04:30:00 PDT,+48959.1100227,+15.0000010907,+407.341+230.577j
2013-07-01 04:31:00 PDT,+48956.6650697,+14.9999999894,+407.274+230.513j
2013-07-01 04:32:00 PDT,+48956.6649851,+14.9996803657,+407.218+230.522j
2013-07-01 04:33:00 PDT,+48956.6650174,+14.9998821985,+407.232+230.505j
2013-07-01 04:34:00 PDT,+48956.6649373,+14.9995592181,+407.12+230.409j
2013-07-01 04:35:00 PDT,+48956.6650697,+15,+407.076+230.421j
2013-07-01 04:36:00 PDT,+48954.2199795,+15,+407.179+230.472j
2013-07-01 04:37:00 PDT,+48954.2199795,+15,+407.282+230.56j
2013-07-01 04:38:00 PDT,+48954.2199795,+15,+407.119+230.438j
2013-07-01 04:39:00 PDT,+48954.220049,+15.0001306056,+407.21+230.512j
2013-07-01 04:40:00 PDT,+48954.2199795,+15.0000000002,+407.079+230.379j
2013-07-01 04:41:00 PDT,+48951.7748456,+14.9998727652,+407.252+230.532j
2013-07-01 04:42:00 PDT,+48951.774905,+15.0000000078,+407.238+230.534j
2013-07-01 04:43:00 PDT,+48951.774849,+14.9998360981,+407.277+230.512j
2013-07-01 04:44:00 PDT,+48951.774905,+15.0000000497,+407.04+230.368j
2013-07-01 04:45:00 PDT,+48951.7749597,+15.0001494498,+407.311+230.542j
2013-07-01 04:46:00 PDT,+48949.3296494,+14.999999984,+407.322+230.556j
2013-07-01 04:47:00 PDT,+48949.3295108,+14.9996405332,+407.294+230.541j
2013-07-01 04:48:00 PDT,+48949.3297226,+15.0001663785,+407.286+230.526j
2013-07-01 04:49:00 PDT,+48949.3297028,+15.000119643,+407.15+230.398j
2013-07-01 04:50:00 PDT,+48949.3296494,+15,+407.266+230.534j
2013-07-01 04:51:00 PDT,+48946.8843282,+14.999797906,+407.24+230.505j
2013-07-01 04:52:00 PDT,+48946.8843183,+14.9997357442,+407.125+230.408j
2013-07-01 04:53:00 PDT,+48946.8845382,+15.0002832271,+407.209+230.503j
2013-07-01 04:54:00 PDT,+48946.884407,+15.0000000042,+407.248+230.507j
2013-07-01 04:55:00 PDT,+48946.884407,+15,+407.328+230.556j
2013-07-01 04:56:00 PDT,+48944.4390089,+15.0000000125,+407.232+230.495j
2013-07-01 04:57:00 PDT,+48944.4390089,+15,+407.35+230.569j
2013-07-01 04:58:00 PDT,+48944.4389494,+14.9997997088,+407.221+230.493j
2013-07-01 04:59:00 PDT,+48944.4389548,+14.9998692183,+407.215+230.497j
2013-07-01 05:00:00 PDT,+48944.4389075,+14.999775589,+407.094+230.402j
2013-07-01 05:01:00 PDT,+48941.9936528,+15,+407.221+230.518j
2013-07-01 05:02:00 PDT,+48941.9936002,+14.9998513291,+407.128+230.427j
2013-07-01 05:03:00 PDT,+48941.9936528,+15,+407.314+230.542j
2013-07-01 05:04:00 PDT,+48941.9937257,+15.000190713,+407.252+230.489j
2013-07-01 05:05:00 PDT,+48941.9936721,+15.0000498682,+407.067+230.404j
2013-07-01 05:06:00 PDT,+48939.5479002,+15.0000910721,+407.179+230.448j
2013-07-01 05:07:00 PDT,+48939.5481828,+15,+407.236+230.501j
2013-07-01 05:08:00 PDT,+48939.5481828,+15,+407.211+230.463j
2013-07-01 05:09:00 PDT,+48939.5482929,+15.0002365371,+407.121+230.452j
2013-07-01 05:10:00 PDT,+48939.5481828,+15,+407.17+230.462j
2013-07-01 05:11:00 PDT,+79904.7949166,+15.0000146739,+407.29+227.763j
2013-07-01 05:12:00 PDT,+79904.7949289,+15,+407.436+227.873j
2013-07-01 05:13:00 PDT,+79904.7949289,+14.9999999091,+407.461+227.888j
2013-07-01 05:14:00 PDT,+79904.7949289,+15,+407.557+227.981j
2013-07-01 05:15:00 PDT,+79904.7948805,+14.9997250066,+407.149+227.689j
2013-07-01 05:16:00 PDT,+79728.6886865,+15,+407.242+227.751j
2013-07-01 05:17:00 PDT,+79728.688026,+14.9984193837,+407.296+227.799j
2013-07-01 05:18:00 PDT,+79728.6886865,+15,+407.059+227.688j
2013-07-01 05:19:00 PDT,+79728.6884269,+14.9993466977,+407.286+227.831j
2013-07-01 05:20:00 PDT,+79728.6886865,+15,+407.283+227.806j
2013-07-01 05:21:00 PDT,+79564.351096,+14.9995451672,+407.103+227.703j
2013-07-01 05:22:00 PDT,+79564.3512942,+15,+407.346+227.836j
2013-07-01 05:23:00 PDT,+79564.3512942,+15,+407.348+227.881j
2013-07-01 05:24:00 PDT,+79564.3509001,+14.9991780606,+407.292+227.822j
2013-07-01 05:25:00 PDT,+79564.3515414,+15.0004468464,+407.192+227.727j
2013-07-01 05:26:00 PDT,+79425.2456587,+15,+407.228+227.822j
2013-07-01 05:27:00 PDT,+79425.2458652,+15.0003961431,+407.243+227.831j
2013-07-01 05:28:00 PDT,+79425.2456587,+15.0000000003,+407.326+227.88j
2013-07-01 05:29:00 PDT,+79425.2456587,+14.9999999196,+407.198+227.771j
2013-07-01 05:30:00 PDT,+79425.2458394,+15.0003298723,+407.301+227.836j
2013-07-01 05:31:00 PDT,+70718.7699517,+15,+407.192+228.546j
